Timestamp,Protocol,Payload Size (bytes),Device Active Time (ms)
70367512137600,MQTT,102,0
70367512318900,MQTT,102,0
70367512465000,MQTT,102,0
70367513543400,MQTT,102,0
70367522244800,MQTT,102,0
70367522602800,MQTT,102,0
70367523286400,MQTT,102,0
70367523007000,MQTT,102,0
70367523843500,MQTT,102,0
70367524139200,MQTT,102,0
70367523996200,MQTT,102,0
70367523514000,MQTT,102,0
70367524297200,MQTT,102,0
70367529487100,MQTT,102,0
70367530045400,MQTT,102,0
70367530300300,MQTT,102,0
70367530462600,MQTT,102,0
70367530573400,MQTT,102,0
70367535192500,MQTT,102,0
70367542561600,MQTT,102,0
70367543186500,MQTT,102,0
70367543303800,MQTT,102,0
70367543435400,MQTT,102,0
70367542987200,MQTT,102,0
70367544128000,MQTT,102,0
70367543760600,MQTT,102,0
70367543954900,MQTT,102,0
70367544270700,MQTT,102,0
70367550844000,MQTT,102,0
70367551345700,MQTT,102,0
70367551147700,MQTT,102,0
70367551755100,MQTT,102,0
70367551555700,MQTT,102,0
70367551885600,MQTT,102,0
70367559771400,MQTT,102,0
70367560357900,MQTT,102,0
70367560620300,MQTT,102,0
70367560526500,MQTT,102,0
70367560915000,MQTT,102,0
70367561219500,MQTT,102,0
70367560755000,MQTT,102,0
70367561347500,MQTT,102,0
70367561065300,MQTT,102,0
70367561488400,MQTT,102,0
70367609386900,MQTT,102,0
70367609954100,MQTT,102,0
70367610213300,MQTT,102,0
70367610421400,MQTT,102,0
70367610620100,MQTT,102,0
70367615274700,MQTT,102,0
70367618565200,MQTT,102,0
70367618979600,MQTT,102,0
70367619173700,MQTT,102,0
70367619310900,MQTT,102,0
70367624467900,MQTT,102,0
70367625146000,MQTT,102,0
70367624909900,MQTT,102,0
70367625416200,MQTT,102,0
70367625294900,MQTT,102,0
70367625652700,MQTT,102,0
70367688990800,MQTT,102,0
70367689519500,MQTT,102,0
70367690020300,MQTT,102,0
70367690190200,MQTT,102,0
70367690316700,MQTT,102,0
70367694191600,MQTT,102,0
70367694615300,MQTT,102,0
70367694785200,MQTT,102,0
70367694960900,MQTT,102,0
70367695095600,MQTT,102,0
70367698912100,MQTT,102,0
70367704738400,MQTT,102,0
70367705187400,MQTT,102,0
70367706127200,MQTT,102,0
70367705845300,MQTT,102,0
70367706497600,MQTT,102,0
70367706685700,MQTT,102,0
70367706331100,MQTT,102,0
70367706844200,MQTT,102,0
70367706972500,MQTT,102,0
70367712369700,MQTT,102,0
70367713238400,MQTT,102,0
70367713586700,MQTT,102,0
70367713782400,MQTT,102,0
70367713942100,MQTT,102,0
70367714098600,MQTT,102,0
70367769199200,MQTT,102,0
70367769690900,MQTT,102,0
70367769571300,MQTT,102,0
70367769811400,MQTT,102,0
70367769962700,MQTT,102,0
70367775721300,MQTT,102,0
70367775279300,MQTT,102,0
70367775868900,MQTT,102,0
70367775971700,MQTT,102,0
70367779338600,MQTT,102,0
70367786933400,MQTT,102,0
70367787382100,MQTT,102,0
70367787566000,MQTT,102,0
70367788086700,MQTT,102,0
70367787806400,MQTT,102,0
70367787708400,MQTT,102,0
70367788215500,MQTT,102,0
70367788313700,MQTT,102,0
70367788403700,MQTT,102,0
70367788489100,MQTT,102,0
70367836253800,MQTT,102,0
70367836806100,MQTT,102,0
70367836928400,MQTT,102,0
70367836667400,MQTT,102,0
70367837082300,MQTT,102,0
70367842295800,MQTT,102,0
70367847263700,MQTT,102,0
70367847633400,MQTT,102,0
70367846901300,MQTT,102,0
70367847801900,MQTT,102,0
70367851553400,MQTT,102,0
70367852278200,MQTT,102,0
70367853250800,MQTT,102,0
70367852829900,MQTT,102,0
70367851874000,MQTT,102,0
70367853524500,MQTT,102,0
70367909442000,MQTT,102,0
70367909993900,MQTT,102,0
70367910448300,MQTT,102,0
70367910245200,MQTT,102,0
70367910628600,MQTT,102,0
70367913827400,MQTT,102,0
70367914099000,MQTT,102,0
70367914447700,MQTT,102,0
70367914776400,MQTT,102,0
70367918173100,MQTT,102,0
70367923842900,MQTT,102,0
70367924434700,MQTT,102,0
70367924874600,MQTT,102,0
70367924749800,MQTT,102,0
70367925383000,MQTT,102,0
70367925528800,MQTT,102,0
70367925020900,MQTT,102,0
70367924644300,MQTT,102,0
70367925674100,MQTT,102,0
70367925820600,MQTT,102,0
70367983862500,MQTT,102,0
70367984121900,MQTT,102,0
70367984332700,MQTT,102,0
70367983246300,MQTT,102,0
70367984461900,MQTT,102,0
70367988589100,MQTT,102,0
70367994304000,MQTT,102,0
70367994607300,MQTT,102,0
70367994922600,MQTT,102,0
70367995110200,MQTT,102,0
70367998914800,MQTT,102,0
70367999259900,MQTT,102,0
70367999751100,MQTT,102,0
70367999608400,MQTT,102,0
70367999475700,MQTT,102,0
70368000019900,MQTT,102,0
70368041901400,MQTT,102,0
70368042348300,MQTT,102,0
70368042515500,MQTT,102,0
70368042623200,MQTT,102,0
70368042703500,MQTT,102,0
70368047212400,MQTT,102,0
70368047464900,MQTT,102,0
70368046715900,MQTT,102,0
70368047757800,MQTT,102,0
70368053312400,MQTT,102,0
70368054448600,MQTT,102,0
70368054649900,MQTT,102,0
70368053945000,MQTT,102,0
70368054786500,MQTT,102,0
70368054910600,MQTT,102,0
70368055032500,MQTT,102,0
70368065848300,MQTT,102,0
70368066368500,MQTT,102,0
70368066770500,MQTT,102,0
70368066598600,MQTT,102,0
70368067206100,MQTT,102,0
70368066907400,MQTT,102,0
70368067635300,MQTT,102,0
70368067412300,MQTT,102,0
70368067762900,MQTT,102,0
70368073938200,MQTT,102,0
70368074658000,MQTT,102,0
70368074533400,MQTT,102,0
70368074370800,MQTT,102,0
70368074769200,MQTT,102,0
70368075684800,MQTT,102,0
70368083242200,MQTT,102,0
70368083848200,MQTT,102,0
70368084186700,MQTT,102,0
70368084433800,MQTT,102,0
70368084972900,MQTT,102,0
70368084606900,MQTT,102,0
70368085174000,MQTT,102,0
70368085274800,MQTT,102,0
70368085408400,MQTT,102,0
70368091878800,MQTT,102,0
70368092140700,MQTT,102,0
70368092338200,MQTT,102,0
70368092749800,MQTT,102,0
70368092877300,MQTT,102,0
70368092623600,MQTT,102,0
70368092996700,MQTT,102,0
70368146248800,MQTT,102,0
70368146637900,MQTT,102,0
70368146517600,MQTT,102,0
70368147312900,MQTT,102,0
70368147056100,MQTT,102,0
70368147423400,MQTT,102,0
70368147214400,MQTT,102,0
70368147581300,MQTT,102,0
70368147699200,MQTT,102,0
70368149620100,MQTT,102,0
70368155001000,MQTT,102,0
70368155576900,MQTT,102,0
70368155913300,MQTT,102,0
70368155781000,MQTT,102,0
70368156030200,MQTT,102,0
70368156612800,MQTT,102,0
70368156163800,MQTT,102,0
70368156446000,MQTT,102,0
70368156718400,MQTT,102,0
70368213301200,MQTT,102,0
70368214358000,MQTT,102,0
70368215122400,MQTT,102,0
70368214763900,MQTT,102,0
70368215444600,MQTT,102,0
70368219600800,MQTT,102,0
70368223030800,MQTT,102,0
70368223605800,MQTT,102,0
70368223890300,MQTT,102,0
70368224072300,MQTT,102,0
70368228440400,MQTT,102,0
70368228982900,MQTT,102,0
70368229427600,MQTT,102,0
70368229251000,MQTT,102,0
70368229545400,MQTT,102,0
70368229641700,MQTT,102,0
70368229898100,MQTT,102,0
70368281278100,MQTT,102,0
70368282155400,MQTT,102,0
70368282347500,MQTT,102,0
70368281867600,MQTT,102,0
70368282493400,MQTT,102,0
70368286816600,MQTT,102,0
70368287181000,MQTT,102,0
70368287335500,MQTT,102,0
70368287429000,MQTT,102,0
70368290494200,MQTT,102,0
70368296488000,MQTT,102,0
70368296978200,MQTT,102,0
70368297267000,MQTT,102,0
70368297621300,MQTT,102,0
70368298198300,MQTT,102,0
70368298423000,MQTT,102,0
70368297474500,MQTT,102,0
70368298580900,MQTT,102,0
70368297952500,MQTT,102,0
70368348758000,MQTT,102,0
70368349353900,MQTT,102,0
70368349631700,MQTT,102,0
70368349874200,MQTT,102,0
70368349995900,MQTT,102,0
70368353755300,MQTT,102,0
70368359162100,MQTT,102,0
70368359576400,MQTT,102,0
70368360096200,MQTT,102,0
70368359754800,MQTT,102,0
70368359914900,MQTT,102,0
70368365455700,MQTT,102,0
70368366141600,MQTT,102,0
70368366465200,MQTT,102,0
70368366706600,MQTT,102,0
70368365755900,MQTT,102,0
70368366917400,MQTT,102,0
70368378607600,MQTT,102,0
70368379349500,MQTT,102,0
70368379767200,MQTT,102,0
70368379906400,MQTT,102,0
70368379593600,MQTT,102,0
70368380222700,MQTT,102,0
70368380548500,MQTT,102,0
70368380410000,MQTT,102,0
70368380672100,MQTT,102,0
70368431714700,MQTT,102,0
70368432280500,MQTT,102,0
70368432607400,MQTT,102,0
70368432807000,MQTT,102,0
70368432973000,MQTT,102,0
70368436679300,MQTT,102,0
70368440584400,MQTT,102,0
70368441004800,MQTT,102,0
70368441187100,MQTT,102,0
70368441292500,MQTT,102,0
70368446252000,MQTT,102,0
70368446662500,MQTT,102,0
70368447095900,MQTT,102,0
70368446963000,MQTT,102,0
70368446850100,MQTT,102,0
70368447379400,MQTT,102,0
70368501198100,MQTT,102,0
70368501975500,MQTT,102,0
70368501732600,MQTT,102,0
70368502247000,MQTT,102,0
70368502127800,MQTT,102,0
70368502354400,MQTT,102,0
70368506812200,MQTT,102,0
70368507254300,MQTT,102,0
70368507480200,MQTT,102,0
70368507631400,MQTT,102,0
70368510749700,MQTT,102,0
70368517266300,MQTT,102,0
70368518064800,MQTT,102,0
70368517521800,MQTT,102,0
70368518256400,MQTT,102,0
70368517864700,MQTT,102,0
70368518497600,MQTT,102,0
70368518174700,MQTT,102,0
70368518345500,MQTT,102,0
70368518605900,MQTT,102,0
70368553878700,MQTT,102,0
70368554159900,MQTT,102,0
70368554543500,MQTT,102,0
70368554833800,MQTT,102,0
70368555010800,MQTT,102,0
70368564995500,MQTT,102,0
70368572967900,MQTT,102,0
70368573576700,MQTT,102,0
70368573985000,MQTT,102,0
70368574119200,MQTT,102,0
70368573869300,MQTT,102,0
70368573770900,MQTT,102,0
70368574746000,MQTT,102,0
70368574526300,MQTT,102,0
70368574896400,MQTT,102,0
70368575032500,MQTT,102,0
70368583942700,MQTT,102,0
70368584377100,MQTT,102,0
70368584672200,MQTT,102,0
70368584969200,MQTT,102,0
70368584226300,MQTT,102,0
70368585157700,MQTT,102,0
70368592694200,MQTT,102,0
70368592946700,MQTT,102,0
70368593213200,MQTT,102,0
70368593390100,MQTT,102,0
70368593509200,MQTT,102,0
70368593784700,MQTT,102,0
70368593916300,MQTT,102,0
70368594023400,MQTT,102,0
70368594121700,MQTT,102,0
70368600643200,MQTT,102,0
70368600957500,MQTT,102,0
70368601505400,MQTT,102,0
70368601672400,MQTT,102,0
70368601270200,MQTT,102,0
70368602038200,MQTT,102,0
70368609375200,MQTT,102,0
70368609862700,MQTT,102,0
70368610115700,MQTT,102,0
70368610005700,MQTT,102,0
70368610242600,MQTT,102,0
70368610370200,MQTT,102,0
70368610515100,MQTT,102,0
70368610650300,MQTT,102,0
70368610768700,MQTT,102,0
70368655676700,MQTT,102,0
70368656116800,MQTT,102,0
70368656260600,MQTT,102,0
70368656367600,MQTT,102,0
70368656465100,MQTT,102,0
70368656556600,MQTT,102,0
70368661364300,MQTT,102,0
70368666156300,MQTT,102,0
70368666598300,MQTT,102,0
70368666769600,MQTT,102,0
70368666852200,MQTT,102,0
70368671323000,MQTT,102,0
70368671563700,MQTT,102,0
70368671650400,MQTT,102,0
70368671720800,MQTT,102,0
70368671782000,MQTT,102,0
70368672511300,MQTT,102,0
70368725586800,MQTT,102,0
70368725999300,MQTT,102,0
70368726149200,MQTT,102,0
70368726262800,MQTT,102,0
70368726360700,MQTT,102,0
70368730268100,MQTT,102,0
70368730632500,MQTT,102,0
70368730826800,MQTT,102,0
70368730962600,MQTT,102,0
70368734756700,MQTT,102,0
70368740199000,MQTT,102,0
70368740601300,MQTT,102,0
70368740755400,MQTT,102,0
70368741045300,MQTT,102,0
70368741838700,MQTT,102,0
70368742082800,MQTT,102,0
70368742246000,MQTT,102,0
70368740887700,MQTT,102,0
70368741571400,MQTT,102,0
70368742351800,MQTT,102,0
70368758817300,MQTT,102,0
70368759070400,MQTT,102,0
70368759465600,MQTT,102,0
70368759326400,MQTT,102,0
70368759564200,MQTT,102,0
70368763347300,MQTT,102,0
70368770848800,MQTT,102,0
70368771273000,MQTT,102,0
70368771518700,MQTT,102,0
70368771667300,MQTT,102,0
70368771783600,MQTT,102,0
70368772097600,MQTT,102,0
70368772267700,MQTT,102,0
70368772370700,MQTT,102,0
70368772466200,MQTT,102,0
70368828509200,MQTT,102,0
70368828814000,MQTT,102,0
70368829404200,MQTT,102,0
70368829188000,MQTT,102,0
70368829564300,MQTT,102,0
70368833639300,MQTT,102,0
70368837470200,MQTT,102,0
70368837731300,MQTT,102,0
70368837966700,MQTT,102,0
70368838113200,MQTT,102,0
70368842379800,MQTT,102,0
70368842948400,MQTT,102,0
70368843548400,MQTT,102,0
70368843345500,MQTT,102,0
70368843838500,MQTT,102,0
70368844163600,MQTT,102,0
70368851918600,MQTT,102,0
70368852405100,MQTT,102,0
70368852604800,MQTT,102,0
70368852725800,MQTT,102,0
70368852793300,MQTT,102,0
70368852886500,MQTT,102,0
70368853030500,MQTT,102,0
70368853147600,MQTT,102,0
70368853233800,MQTT,102,0
70368853320300,MQTT,102,0
70368911663700,MQTT,102,0
70368912077000,MQTT,102,0
70368912230800,MQTT,102,0
70368912350400,MQTT,102,0
70368912454600,MQTT,102,0
70368916751200,MQTT,102,0
70368921515800,MQTT,102,0
70368921872200,MQTT,102,0
70368922001400,MQTT,102,0
70368922700700,MQTT,102,0
70368927256000,MQTT,102,0
70368927625600,MQTT,102,0
70368927861300,MQTT,102,0
70368927970700,MQTT,102,0
70368928084400,MQTT,102,0
70368928028300,MQTT,102,0
70368963537700,MQTT,102,0
70368964126800,MQTT,102,0
70368963925500,MQTT,102,0
70368964372200,MQTT,102,0
70368964616300,MQTT,102,0
70368968514900,MQTT,102,0
70368968795400,MQTT,102,0
70368968934400,MQTT,102,0
70368969039100,MQTT,102,0
70368969170100,MQTT,102,0
70368974022300,MQTT,102,0
70368974286900,MQTT,102,0
70368974658400,MQTT,102,0
70368974417800,MQTT,102,0
70368974964000,MQTT,102,0
70368975208300,MQTT,102,0
70368983436100,MQTT,102,0
70368984069000,MQTT,102,0
70368984354600,MQTT,102,0
70368984499500,MQTT,102,0
70368984606700,MQTT,102,0
70368984725800,MQTT,102,0
70368984861900,MQTT,102,0
70368984981800,MQTT,102,0
70368985065000,MQTT,102,0
70368991867600,MQTT,102,0
70368992093300,MQTT,102,0
70368992172100,MQTT,102,0
70368992272800,MQTT,102,0
70368992409400,MQTT,102,0
70368992635000,MQTT,102,0
70369001412900,MQTT,102,0
70369002009700,MQTT,102,0
70369002244300,MQTT,102,0
70369002429600,MQTT,102,0
70369002504600,MQTT,102,0
70369003516100,MQTT,102,0
70369003094700,MQTT,102,0
70369003694700,MQTT,102,0
70369003832400,MQTT,102,0
70369011593400,MQTT,102,0
70369012043000,MQTT,102,0
70369012414700,MQTT,102,0
70369012308700,MQTT,102,0
70369012233200,MQTT,102,0
70369012558200,MQTT,102,0
70369012795700,MQTT,102,0
70369020197300,MQTT,102,0
70369020871400,MQTT,102,0
70369020988400,MQTT,102,0
70369020666400,MQTT,102,0
70369021180600,MQTT,102,0
70369021086200,MQTT,102,0
70369021488600,MQTT,102,0
70369021653300,MQTT,102,0
70369021759800,MQTT,102,0
70369071015500,MQTT,102,0
70369071279800,MQTT,102,0
70369071707100,MQTT,102,0
70369071552100,MQTT,102,0
70369071833000,MQTT,102,0
70369071947100,MQTT,102,0
70369080395000,MQTT,102,0
70369079982400,MQTT,102,0
70369080568000,MQTT,102,0
70369080856200,MQTT,102,0
70369080705800,MQTT,102,0
70369081488500,MQTT,102,0
70369081195200,MQTT,102,0
70369081693000,MQTT,102,0
70369081805400,MQTT,102,0
70369135942900,MQTT,102,0
70369136306900,MQTT,102,0
70369136469100,MQTT,102,0
70369136601500,MQTT,102,0
70369136698900,MQTT,102,0
70369136829000,MQTT,102,0
70369141589300,MQTT,102,0
70369147112400,MQTT,102,0
70369146867400,MQTT,102,0
70369147417700,MQTT,102,0
70369147706200,MQTT,102,0
70369155997900,MQTT,102,0
70369156309700,MQTT,102,0
70369156419500,MQTT,102,0
70369155597500,MQTT,102,0
70369156626600,MQTT,102,0
70369156180900,MQTT,102,0
70369175284400,MQTT,102,0
70369175383000,MQTT,102,0
70369174965300,MQTT,102,0
70369175476700,MQTT,102,0
70369175569400,MQTT,102,0
70369285196300,MQTT,102,0
70369285708300,MQTT,102,0
70369285941800,MQTT,102,0
70369286082200,MQTT,102,0
70369286355900,MQTT,102,0
70369286205000,MQTT,102,0
70369286521100,MQTT,102,0
70369286667100,MQTT,102,0
70369286794100,MQTT,102,0
70369287045600,MQTT,102,0
70369335574100,MQTT,102,0
70369335917200,MQTT,102,0
70369336206200,MQTT,102,0
70369336069800,MQTT,102,0
70369336316300,MQTT,102,0
70369341185900,MQTT,102,0
70369341780100,MQTT,102,0
70369341903400,MQTT,102,0
70369341570300,MQTT,102,0
70369342028200,MQTT,102,0
70369345262600,MQTT,102,0
70369350432400,MQTT,102,0
70369351292600,MQTT,102,0
70369351491000,MQTT,102,0
70369351641200,MQTT,102,0
70369351016400,MQTT,102,0
70369351918500,MQTT,102,0
70369351787800,MQTT,102,0
70369352092300,MQTT,102,0
70369352230500,MQTT,102,0
70369373399400,MQTT,102,0
70369373791200,MQTT,102,0
70369373932700,MQTT,102,0
70369374063600,MQTT,102,0
70369374221500,MQTT,102,0
70369378405900,MQTT,102,0
70369385856400,MQTT,102,0
70369386529000,MQTT,102,0
70369386421200,MQTT,102,0
70369386260200,MQTT,102,0
70369387080900,MQTT,102,0
70369386659100,MQTT,102,0
70369386927200,MQTT,102,0
70369387189800,MQTT,102,0
70369387325300,MQTT,102,0
70369393413200,MQTT,102,0
70369393756500,MQTT,102,0
70369393864700,MQTT,102,0
70369393962500,MQTT,102,0
70369394207700,MQTT,102,0
70369394073200,MQTT,102,0
70369394454700,MQTT,102,0
70369402253600,MQTT,102,0
70369402556500,MQTT,102,0
70369402656600,MQTT,102,0
70369402933700,MQTT,102,0
70369403084000,MQTT,102,0
70369403204900,MQTT,102,0
70369403316300,MQTT,102,0
70369403416400,MQTT,102,0
70369403477700,MQTT,102,0
70369460628300,MQTT,102,0
70369460976700,MQTT,102,0
70369461121600,MQTT,102,0
70369461254200,MQTT,102,0
70369461365500,MQTT,102,0
70369466038200,MQTT,102,0
70369470803100,MQTT,102,0
70369470496700,MQTT,102,0
70369471162800,MQTT,102,0
70369471399200,MQTT,102,0
70369475146500,MQTT,102,0
70369475518000,MQTT,102,0
70369475836100,MQTT,102,0
70369475970800,MQTT,102,0
70369475719500,MQTT,102,0
70369476190100,MQTT,102,0
70369526407000,MQTT,102,0
70369526799400,MQTT,102,0
70369526942500,MQTT,102,0
70369527044500,MQTT,102,0
70369527139400,MQTT,102,0
70369531309200,MQTT,102,0
70369531640900,MQTT,102,0
70369532074800,MQTT,102,0
70369531901100,MQTT,102,0
70369532200000,MQTT,102,0
70369535540900,MQTT,102,0
70369542555000,MQTT,102,0
70369542922600,MQTT,102,0
70369543309700,MQTT,102,0
70369543199500,MQTT,102,0
70369543067500,MQTT,102,0
70369544447300,MQTT,102,0
70369544750200,MQTT,102,0
70369544852900,MQTT,102,0
70369544946200,MQTT,102,0
70369551477000,MQTT,102,0
70369552141900,MQTT,102,0
70369552590600,MQTT,102,0
70369552423200,MQTT,102,0
70369552721700,MQTT,102,0
70369552847400,MQTT,102,0
70369560437700,MQTT,102,0
70369560825900,MQTT,102,0
70369560953600,MQTT,102,0
70369561204000,MQTT,102,0
70369561064100,MQTT,102,0
70369563603800,MQTT,102,0
70369564076700,MQTT,102,0
70369564248600,MQTT,102,0
70369563901300,MQTT,102,0
70369629007800,MQTT,102,0
